date,division,event_url,fight_url,fighter,fighter_url,method,opponent,opponent_url,result,round,time,knockdowns,pass,reversals,sub_attempts,takedowns_landed,takedowns_attempts,sig_strikes_landed,sig_strikes_attempts,total_strikes_landed,total_strikes_attempts,head_strikes_landed,head_strikes_attempts,body_strikes_landed,body_strikes_attempts,leg_strikes_landed,leg_strikes_attempts,distance_strikes_landed,distance_strikes_attempts,clinch_strikes_landed,clinch_strikes_attempts,ground_strikes_landed,ground_strikes_attempts
"November 18, 2006",Light Heavyweight,http://ufcstats.com/event-details/3fed746acfd026dd,http://ufcstats.com/fight-details/cb17062bfd400fb2,Alessio Sakara,http://ufcstats.com/fighter-details/7f955f71fa2ce7ac,KO/TKO,Drew McFedries,http://ufcstats.com/fighter-details/1fd4fbdcc67de844,L,1,4:07,0,0,0,0,0,2,32,58,33,59,28,52,4,6,0,0,15,33,17,25,0,0
"November 18, 2006",Heavyweight,http://ufcstats.com/event-details/3fed746acfd026dd,http://ufcstats.com/fight-details/ba0a3a4b80418db9,Brandon Vera,http://ufcstats.com/fighter-details/fa315e6c77eee106,KO/TKO,Frank Mir,http://ufcstats.com/fighter-details/1ff9589f9065a9ed,W,1,1:09,0,1,0,0,0,0,15,21,17,24,13,19,1,1,1,1,5,10,2,2,8,9
"November 18, 2006",Heavyweight,http://ufcstats.com/event-details/3fed746acfd026dd,http://ufcstats.com/fight-details/ba0a3a4b80418db9,Frank Mir,http://ufcstats.com/fighter-details/1ff9589f9065a9ed,KO/TKO,Brandon Vera,http://ufcstats.com/fighter-details/fa315e6c77eee106,L,1,1:09,0,0,0,0,0,1,2,7,2,7,2,7,0,0,0,0,2,7,0,0,0,0
"November 18, 2006",Lightweight,http://ufcstats.com/event-details/3fed746acfd026dd,http://ufcstats.com/fight-details/e3d9bbea4c51dec4,Joe Stevenson,http://ufcstats.com/fighter-details/79899ecf62020f6d,SUB,Dokonjonosuke Mishima,http://ufcstats.com/fighter-details/b14a68c533f4a4aa,W,1,2:07,0,0,0,3,0,0,1,1,2,2,0,0,1,1,0,0,0,0,1,1,0,0
"November 18, 2006",Lightweight,http://ufcstats.com/event-details/3fed746acfd026dd,http://ufcstats.com/fight-details/e3d9bbea4c51dec4,Dokonjonosuke Mishima,http://ufcstats.com/fighter-details/b14a68c533f4a4aa,SUB,Joe Stevenson,http://ufcstats.com/fighter-details/79899ecf62020f6d,L,1,2:07,0,1,0,0,1,1,1,5,6,13,0,4,1,1,0,0,0,2,0,0,1,3
"November 18, 2006",Welterweight,http://ufcstats.com/event-details/3fed746acfd026dd,http://ufcstats.com/fight-details/b03109dd04b2fa60,Nick Diaz,http://ufcstats.com/fighter-details/f57a8a52ca401ed9,KO/TKO,Gleison Tibau,http://ufcstats.com/fighter-details/75e5fec9f72910ef,W,2,2:27,0,1,1,1,0,1,24,51,117,158,24,51,0,0,0,0,1,2,0,0,23,49
"November 18, 2006",Welterweight,http://ufcstats.com/event-details/3fed746acfd026dd,http://ufcstats.com/fight-details/b03109dd04b2fa60,Gleison Tibau,http://ufcstats.com/fighter-details/75e5fec9f72910ef,KO/TKO,Nick Diaz,http://ufcstats.com/fighter-details/f57a8a52ca401ed9,L,2,2:27,0,0,0,1,0,3,0,9,7,16,0,9,0,0,0,0,0,1,0,0,0,8
"November 18, 2006",Heavyweight,http://ufcstats.com/event-details/3fed746acfd026dd,http://ufcstats.com/fight-details/3f7bf047b310943d,Antoni Hardonk,http://ufcstats.com/fighter-details/69b69c0178c4004d,KO/TKO,Sherman Pendergarst,http://ufcstats.com/fighter-details/e670f8cc2969a789,W,1,3:15,1,0,0,0,0,0,10,12,15,18,5,6,2,3,3,3,7,8,3,4,0,0
"November 18, 2006",Heavyweight,http://ufcstats.com/event-details/3fed746acfd026dd,http://ufcstats.com/fight-details/3f7bf047b310943d,Sherman Pendergarst,http://ufcstats.com/fighter-details/e670f8cc2969a789,KO/TKO,Antoni Hardonk,http://ufcstats.com/fighter-details/69b69c0178c4004d,L,1,3:15,0,2,0,0,1,1,4,11,14,21,4,10,0,1,0,0,0,5,0,1,4,5
"November 18, 2006",Light Heavyweight,http://ufcstats.com/event-details/3fed746acfd026dd,http://ufcstats.com/fight-details/719dbfab71e6c0bd,James Irvin,http://ufcstats.com/fighter-details/a7f4d0902bb64092,KO/TKO,Hector Ramirez,http://ufcstats.com/fighter-details/d1759b2b7be9be56,W,2,2:36,1,0,0,0,0,0,17,34,18,35,4,14,2,3,11,17,13,27,1,3,3,4
"November 18, 2006",Light Heavyweight,http://ufcstats.com/event-details/3fed746acfd026dd,http://ufcstats.com/fight-details/719dbfab71e6c0bd,Hector Ramirez,http://ufcstats.com/fighter-details/d1759b2b7be9be56,KO/TKO,James Irvin,http://ufcstats.com/fighter-details/a7f4d0902bb64092,L,2,2:36,0,3,0,1,3,5,33,48,66,81,24,38,5,6,4,4,15,24,10,13,8,11
"November 18, 2006",Heavyweight,http://ufcstats.com/event-details/3fed746acfd026dd,http://ufcstats.com/fight-details/f743abae6896c1e8,Jake O'Brien,http://ufcstats.com/fighter-details/20bcc9966affb19c,U-DEC,Josh Shockman,http://ufcstats.com/fighter-details/821cd80aab70d5f9,W,3,5:00,0,2,0,0,10,13,13,31,106,132,12,30,1,1,0,0,0,7,0,0,13,24
"November 18, 2006",Heavyweight,http://ufcstats.com/event-details/3fed746acfd026dd,http://ufcstats.com/fight-details/f743abae6896c1e8,Josh Shockman,http://ufcstats.com/fighter-details/821cd80aab70d5f9,U-DEC,Jake O'Brien,http://ufcstats.com/fighter-details/20bcc9966affb19c,L,3,5:00,0,0,0,0,0,0,13,40,50,83,1,22,2,7,10,11,13,40,0,0,0,0
"November 11, 2006",Welterweight,http://ufcstats.com/event-details/baf942f4bcb09894,http://ufcstats.com/fight-details/71900a1af85710a9,Matt Serra,http://ufcstats.com/fighter-details/86dfed7cc24a9fa7,S-DEC,Chris Lytle,http://ufcstats.com/fighter-details/91acd6910b802a9e,W,3,5:00,0,1,0,0,1,16,20,39,91,114,7,21,7,11,6,7,3,15,15,21,2,3
"November 11, 2006",Welterweight,http://ufcstats.com/event-details/baf942f4bcb09894,http://ufcstats.com/fight-details/71900a1af85710a9,Chris Lytle,http://ufcstats.com/fighter-details/91acd6910b802a9e,S-DEC,Matt Serra,http://ufcstats.com/fighter-details/86dfed7cc24a9fa7,L,3,5:00,0,0,0,0,1,2,42,58,195,214,7,22,30,31,5,5,3,12,34,38,5,8
"November 11, 2006",Middleweight,http://ufcstats.com/event-details/baf942f4bcb09894,http://ufcstats.com/fight-details/c00a49eadfb592f0,Travis Lutter,http://ufcstats.com/fighter-details/622f015c81a9b13a,SUB,Patrick Cote,http://ufcstats.com/fighter-details/9fa3bd637edd9aa2,W,1,2:18,0,3,0,1,1,2,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
"November 11, 2006",Middleweight,http://ufcstats.com/event-details/baf942f4bcb09894,http://ufcstats.com/fight-details/c00a49eadfb592f0,Patrick Cote,http://ufcstats.com/fighter-details/9fa3bd637edd9aa2,SUB,Travis Lutter,http://ufcstats.com/fighter-details/622f015c81a9b13a,L,1,2:18,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
"November 11, 2006",Lightweight,http://ufcstats.com/event-details/baf942f4bcb09894,http://ufcstats.com/fight-details/c0e8b02fd4a5e56c,Din Thomas,http://ufcstats.com/fighter-details/40a604761ca7d64d,SUB,Rich Clementi,http://ufcstats.com/fighter-details/7d21de9c6d7c98b2,W,2,3:11,1,2,0,1,1,1,33,75,63,107,23,62,9,12,1,1,17,54,14,18,2,3
"November 11, 2006",Lightweight,http://ufcstats.com/event-details/baf942f4bcb09894,http://ufcstats.com/fight-details/c0e8b02fd4a5e56c,Rich Clementi,http://ufcstats.com/fighter-details/7d21de9c6d7c98b2,SUB,Din Thomas,http://ufcstats.com/fighter-details/40a604761ca7d64d,L,2,3:11,0,0,0,0,1,2,22,72,27,77,9,54,7,9,6,9,13,57,9,15,0,0
"November 11, 2006",Middleweight,http://ufcstats.com/event-details/baf942f4bcb09894,http://ufcstats.com/fight-details/b34aa3946ccfcfbb,Jorge Rivera,http://ufcstats.com/fighter-details/cb46dface0e28a2c,KO/TKO,Edwin DeWees,http://ufcstats.com/fighter-details/75bbd2206a15319f,W,1,2:37,1,0,0,0,0,0,24,43,31,56,16,33,4,5,4,5,7,11,10,21,7,11
"November 11, 2006",Middleweight,http://ufcstats.com/event-details/baf942f4bcb09894,http://ufcstats.com/fight-details/b34aa3946ccfcfbb,Edwin DeWees,http://ufcstats.com/fighter-details/75bbd2206a15319f,KO/TKO,Jorge Rivera,http://ufcstats.com/fighter-details/cb46dface0e28a2c,L,1,2:37,0,0,0,0,0,0,6,25,7,26,4,22,1,1,1,2,4,18,2,7,0,0
"November 11, 2006",Welterweight,http://ufcstats.com/event-details/baf942f4bcb09894,http://ufcstats.com/fight-details/4cd909fa0d3e0483,Pete Spratt,http://ufcstats.com/fighter-details/c3ea8deeba00462b,SUB,Jeremy Jackson,http://ufcstats.com/fighter-details/ad32471f01e7b1a5,W,2,1:11,0,0,1,0,0,0,12,15,40,43,7,10,2,2,3,3,4,5,3,3,5,7
"November 11, 2006",Welterweight,http://ufcstats.com/event-details/baf942f4bcb09894,http://ufcstats.com/fight-details/4cd909fa0d3e0483,Jeremy Jackson,http://ufcstats.com/fighter-details/ad32471f01e7b1a5,SUB,Pete Spratt,http://ufcstats.com/fighter-details/c3ea8deeba00462b,L,2,1:11,0,2,1,0,2,5,5,14,20,33,0,7,1,1,4,6,0,8,5,5,0,1
"November 11, 2006",Middleweight,http://ufcstats.com/event-details/baf942f4bcb09894,http://ufcstats.com/fight-details/36895d9bbf5abc51,Scott Smith,http://ufcstats.com/fighter-details/3410cf010558dc8b,KO/TKO,Pete Sell,http://ufcstats.com/fighter-details/0359313549d230a1,W,2,3:25,2,0,0,0,0,0,26,93,26,93,23,86,0,1,3,6,24,87,2,5,0,1
"November 11, 2006",Middleweight,http://ufcstats.com/event-details/baf942f4bcb09894,http://ufcstats.com/fight-details/36895d9bbf5abc51,Pete Sell,http://ufcstats.com/fighter-details/0359313549d230a1,KO/TKO,Scott Smith,http://ufcstats.com/fighter-details/3410cf010558dc8b,L,2,3:25,0,0,0,0,0,0,32,90,44,102,19,73,4,6,9,11,29,82,3,8,0,0
"November 11, 2006",Middleweight,http://ufcstats.com/event-details/baf942f4bcb09894,http://ufcstats.com/fight-details/cf1f2322c4b8bc64,Charles McCarthy,http://ufcstats.com/fighter-details/da97d6c97d09c030,SUB,Gideon Ray,http://ufcstats.com/fighter-details/ea3ef6206c7907d5,W,1,4:43,0,1,0,1,1,1,2,12,2,12,1,11,1,1,0,0,1,11,1,1,0,0
"November 11, 2006",Middleweight,http://ufcstats.com/event-details/baf942f4bcb09894,http://ufcstats.com/fight-details/cf1f2322c4b8bc64,Gideon Ray,http://ufcstats.com/fighter-details/ea3ef6206c7907d5,SUB,Charles McCarthy,http://ufcstats.com/fighter-details/da97d6c97d09c030,L,1,4:43,0,0,0,0,0,0,9,26,9,26,4,18,1,1,4,7,9,26,0,0,0,0
"November 11, 2006",Middleweight,http://ufcstats.com/event-details/baf942f4bcb09894,http://ufcstats.com/fight-details/f8e3b306cf3e6d95,Martin Kampmann,http://ufcstats.com/fighter-details/8b69839f3555a67b,U-DEC,Thales Leites,http://ufcstats.com/fighter-details/cfb65863d5099327,W,3,5:00,1,0,0,0,0,0,101,200,109,208,74,173,14,14,13,13,79,172,20,26,2,2
"November 11, 2006",Middleweight,http://ufcstats.com/event-details/baf942f4bcb09894,http://ufcstats.com/fight-details/f8e3b306cf3e6d95,Thales Leites,http://ufcstats.com/fighter-details/cfb65863d5099327,U-DEC,Martin Kampmann,http://ufcstats.com/fighter-details/8b69839f3555a67b,L,3,5:00,1,1,0,0,1,12,46,171,53,178,37,160,7,9,2,2,36,153,7,10,3,8
"October 14, 2006",Middleweight,http://ufcstats.com/event-details/13b2f59210dda9cc,http://ufcstats.com/fight-details/84efac79989f4d0a,Anderson Silva,http://ufcstats.com/fighter-details/1f454354805b6f75,KO/TKO,Rich Franklin,http://ufcstats.com/fighter-details/d897897060f10a3a,W,1,2:59,1,0,0,0,0,0,31,36,31,36,5,9,23,24,3,3,5,8,26,28,0,0
"October 14, 2006",Middleweight,http://ufcstats.com/event-details/13b2f59210dda9cc,http://ufcstats.com/fight-details/84efac79989f4d0a,Rich Franklin,http://ufcstats.com/fighter-details/d897897060f10a3a,KO/TKO,Anderson Silva,http://ufcstats.com/fighter-details/1f454354805b6f75,L,1,2:59,0,0,0,0,0,0,10,23,13,26,4,16,1,2,5,5,8,19,2,4,0,0
"October 14, 2006",Lightweight,http://ufcstats.com/event-details/13b2f59210dda9cc,http://ufcstats.com/fight-details/e30ee434b864e4ac,Sean Sherk,http://ufcstats.com/fighter-details/029880cdbf5ca089,U-DEC,Kenny Florian,http://ufcstats.com/fighter-details/cb139171ed1b69fe,W,5,5:00,0,15,0,1,8,13,60,104,161,217,55,98,1,1,4,5,8,15,3,6,49,83
"October 14, 2006",Lightweight,http://ufcstats.com/event-details/13b2f59210dda9cc,http://ufcstats.com/fight-details/e30ee434b864e4ac,Kenny Florian,http://ufcstats.com/fighter-details/cb139171ed1b69fe,U-DEC,Sean Sherk,http://ufcstats.com/fighter-details/029880cdbf5ca089,L,5,5:00,0,0,1,4,0,1,23,40,90,110,12,28,10,11,1,1,12,28,0,0,11,12
"October 14, 2006",Welterweight,http://ufcstats.com/event-details/13b2f59210dda9cc,http://ufcstats.com/fight-details/1ef09b1bf60f23cb,Jon Fitch,http://ufcstats.com/fighter-details/6f018c039b4d5d80,U-DEC,Kuniyoshi Hironaka,http://ufcstats.com/fighter-details/9d4522df6fc49a47,W,3,5:00,0,1,0,0,5,6,44,78,184,230,36,68,4,6,4,4,15,32,1,4,28,42
"October 14, 2006",Welterweight,http://ufcstats.com/event-details/13b2f59210dda9cc,http://ufcstats.com/fight-details/1ef09b1bf60f23cb,Kuniyoshi Hironaka,http://ufcstats.com/fighter-details/9d4522df6fc49a47,U-DEC,Jon Fitch,http://ufcstats.com/fighter-details/6f018c039b4d5d80,L,3,5:00,0,0,0,2,0,2,4,17,17,31,2,14,2,3,0,0,3,15,1,2,0,0
"October 14, 2006",Heavyweight,http://ufcstats.com/event-details/13b2f59210dda9cc,http://ufcstats.com/fight-details/95f052cbeb1d5e65,Carmelo Marrero,http://ufcstats.com/fighter-details/aa03a3ca00ac6827,S-DEC,Cheick Kongo,http://ufcstats.com/fighter-details/1eacf73d6a0055dc,W,3,5:00,0,5,0,0,6,10,16,31,70,88,6,20,10,11,0,0,0,1,0,1,16,29
"October 14, 2006",Heavyweight,http://ufcstats.com/event-details/13b2f59210dda9cc,http://ufcstats.com/fight-details/95f052cbeb1d5e65,Cheick Kongo,http://ufcstats.com/fighter-details/1eacf73d6a0055dc,S-DEC,Carmelo Marrero,http://ufcstats.com/fighter-details/aa03a3ca00ac6827,L,3,5:00,0,2,0,2,0,2,18,42,70,94,4,20,4,4,10,18,13,36,5,5,0,1
"October 14, 2006",Lightweight,http://ufcstats.com/event-details/13b2f59210dda9cc,http://ufcstats.com/fight-details/94c1844d487490ef,Spencer Fisher,http://ufcstats.com/fighter-details/f34312c2ccfa0e00,KO/TKO,Dan Lauzon,http://ufcstats.com/fighter-details/4c8d6fde2dde07c4,W,1,4:38,1,0,0,0,0,0,13,17,28,32,12,16,1,1,0,0,3,3,7,11,3,3
"October 14, 2006",Lightweight,http://ufcstats.com/event-details/13b2f59210dda9cc,http://ufcstats.com/fight-details/94c1844d487490ef,Dan Lauzon,http://ufcstats.com/fighter-details/4c8d6fde2dde07c4,KO/TKO,Spencer Fisher,http://ufcstats.com/fighter-details/f34312c2ccfa0e00,L,1,4:38,0,1,0,0,2,5,8,25,13,33,7,23,0,0,1,2,0,0,1,2,7,23
"October 14, 2006",Middleweight,http://ufcstats.com/event-details/13b2f59210dda9cc,http://ufcstats.com/fight-details/b23c7d4fb2068989,Yushin Okami,http://ufcstats.com/fighter-details/acff437707625fc7,KO/TKO,Kalib Starnes,http://ufcstats.com/fighter-details/c8136ab8aa32c974,W,3,1:40,0,3,0,1,3,4,39,76,53,93,30,67,7,7,2,2,17,46,9,10,13,20
"October 14, 2006",Middleweight,http://ufcstats.com/event-details/13b2f59210dda9cc,http://ufcstats.com/fight-details/b23c7d4fb2068989,Kalib Starnes,http://ufcstats.com/fighter-details/c8136ab8aa32c974,KO/TKO,Yushin Okami,http://ufcstats.com/fighter-details/acff437707625fc7,L,3,1:40,0,0,0,1,0,4,19,36,27,44,4,17,1,3,14,16,8,25,11,11,0,0
"October 14, 2006",Lightweight,http://ufcstats.com/event-details/13b2f59210dda9cc,http://ufcstats.com/fight-details/a2e2d0e8b94d8eba,Clay Guida,http://ufcstats.com/fighter-details/c47df9303d318c67,SUB,Justin James,http://ufcstats.com/fighter-details/1ea8df62b3f8fea6,W,2,4:42,0,2,0,2,2,4,26,52,93,125,23,49,2,2,1,1,2,13,1,1,23,38
"October 14, 2006",Lightweight,http://ufcstats.com/event-details/13b2f59210dda9cc,http://ufcstats.com/fight-details/a2e2d0e8b94d8eba,Justin James,http://ufcstats.com/fighter-details/1ea8df62b3f8fea6,SUB,Clay Guida,http://ufcstats.com/fighter-details/c47df9303d318c67,L,2,4:42,0,0,0,1,0,0,13,36,28,52,8,31,5,5,0,0,3,24,8,10,2,2
"October 14, 2006",Lightweight,http://ufcstats.com/event-details/13b2f59210dda9cc,http://ufcstats.com/fight-details/7455cb1ee651f774,Kurt Pellegrino,http://ufcstats.com/fighter-details/aa1952ec0b3dd8e1,SUB,Junior Assuncao,http://ufcstats.com/fighter-details/d0d7160824278840,W,1,2:04,0,2,0,1,1,1,5,9,30,37,5,9,0,0,0,0,0,0,0,0,5,9
"October 14, 2006",Lightweight,http://ufcstats.com/event-details/13b2f59210dda9cc,http://ufcstats.com/fight-details/7455cb1ee651f774,Junior Assuncao,http://ufcstats.com/fighter-details/d0d7160824278840,SUB,Kurt Pellegrino,http://ufcstats.com/fighter-details/aa1952ec0b3dd8e1,L,1,2:04,0,0,0,0,0,0,1,6,3,10,1,6,0,0,0,0,1,6,0,0,0,0
"October 10, 2006",Light Heavyweight,http://ufcstats.com/event-details/577ec7e108b94be3,http://ufcstats.com/fight-details/2cbba9394114edb5,Tito Ortiz,http://ufcstats.com/fighter-details/2f732dd9210d301f,KO/TKO,Ken Shamrock,http://ufcstats.com/fighter-details/63b65af1c5cb02cb,W,1,2:23,0,0,0,0,1,1,18,29,38,52,15,25,1,1,2,3,0,2,3,3,15,24
"October 10, 2006",Light Heavyweight,http://ufcstats.com/event-details/577ec7e108b94be3,http://ufcstats.com/fight-details/2cbba9394114edb5,Ken Shamrock,http://ufcstats.com/fighter-details/63b65af1c5cb02cb,KO/TKO,Tito Ortiz,http://ufcstats.com/fighter-details/2f732dd9210d301f,L,1,2:23,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0
"October 10, 2006",Middleweight,http://ufcstats.com/event-details/577ec7e108b94be3,http://ufcstats.com/fight-details/2e5a301f042f1fd6,Kendall Grove,http://ufcstats.com/fighter-details/234f3767ff0e5701,KO/TKO,Chris Price,http://ufcstats.com/fighter-details/0597a4528ebd1307,W,1,3:59,0,1,1,1,1,1,13,26,22,36,12,25,1,1,0,0,1,4,1,1,11,21
"October 10, 2006",Middleweight,http://ufcstats.com/event-details/577ec7e108b94be3,http://ufcstats.com/fight-details/2e5a301f042f1fd6,Chris Price,http://ufcstats.com/fighter-details/0597a4528ebd1307,KO/TKO,Kendall Grove,http://ufcstats.com/fighter-details/234f3767ff0e5701,L,1,3:59,0,0,1,0,0,0,5,10,7,12,2,7,3,3,0,0,2,5,3,3,0,2
"October 10, 2006",Middleweight,http://ufcstats.com/event-details/577ec7e108b94be3,http://ufcstats.com/fight-details/27cdd152218b44d4,Jason MacDonald,http://ufcstats.com/fighter-details/2be6596a9db33bf5,SUB,Ed Herman,http://ufcstats.com/fighter-details/06f36cf4bd97ec77,W,1,2:43,0,2,1,2,0,1,5,7,14,16,4,5,0,0,1,2,2,4,0,0,3,3
"October 10, 2006",Middleweight,http://ufcstats.com/event-details/577ec7e108b94be3,http://ufcstats.com/fight-details/27cdd152218b44d4,Ed Herman,http://ufcstats.com/fighter-details/06f36cf4bd97ec77,SUB,Jason MacDonald,http://ufcstats.com/fighter-details/2be6596a9db33bf5,L,1,2:43,0,1,1,0,1,2,2,2,5,5,0,0,0,0,2,2,2,2,0,0,0,0
"October 10, 2006",Light Heavyweight,http://ufcstats.com/event-details/577ec7e108b94be3,http://ufcstats.com/fight-details/724dd26b47b7349e,Matt Hamill,http://ufcstats.com/fighter-details/98b80a717b9bda17,U-DEC,Seth Petruzelli,http://ufcstats.com/fighter-details/93b9496275bbbf80,W,3,5:00,0,0,0,0,7,11,14,40,105,148,11,37,0,0,3,3,8,29,3,5,3,6
"October 10, 2006",Light Heavyweight,http://ufcstats.com/event-details/577ec7e108b94be3,http://ufcstats.com/fight-details/724dd26b47b7349e,Seth Petruzelli,http://ufcstats.com/fighter-details/93b9496275bbbf80,U-DEC,Matt Hamill,http://ufcstats.com/fighter-details/98b80a717b9bda17,L,3,5:00,1,0,0,1,0,0,25,58,54,88,11,41,8,10,6,7,21,49,3,6,1,3
"October 10, 2006",Middleweight,http://ufcstats.com/event-details/577ec7e108b94be3,http://ufcstats.com/fight-details/fee1d48d7bc17e56,Nate Marquardt,http://ufcstats.com/fighter-details/a8e6a69796280f17,SUB,Crafton Wallace,http://ufcstats.com/fighter-details/bf41b5131545da12,W,2,1:14,0,4,1,2,2,3,13,27,31,47,7,20,2,2,4,5,7,16,0,0,6,11
"October 10, 2006",Middleweight,http://ufcstats.com/event-details/577ec7e108b94be3,http://ufcstats.com/fight-details/fee1d48d7bc17e56,Crafton Wallace,http://ufcstats.com/fighter-details/bf41b5131545da12,SUB,Nate Marquardt,http://ufcstats.com/fighter-details/a8e6a69796280f17,L,2,1:14,0,0,0,0,0,0,4,18,27,41,3,16,0,1,1,1,4,17,0,0,0,1
"October 10, 2006",Welterweight,http://ufcstats.com/event-details/577ec7e108b94be3,http://ufcstats.com/fight-details/2e6c21d6bad88346,Tony DeSouza,http://ufcstats.com/fighter-details/6ad9058b7c7898b0,SUB,Dustin Hazelett,http://ufcstats.com/fighter-details/a149d6bc670cdb60,W,1,3:59,0,2,0,1,1,1,5,5,12,12,5,5,0,0,0,0,0,0,0,0,5,5
"October 10, 2006",Welterweight,http://ufcstats.com/event-details/577ec7e108b94be3,http://ufcstats.com/fight-details/2e6c21d6bad88346,Dustin Hazelett,http://ufcstats.com/fighter-details/a149d6bc670cdb60,SUB,Tony DeSouza,http://ufcstats.com/fighter-details/6ad9058b7c7898b0,L,1,3:59,0,0,0,1,0,0,1,4,1,4,1,4,0,0,0,0,1,4,0,0,0,0
"October 10, 2006",Middleweight,http://ufcstats.com/event-details/577ec7e108b94be3,http://ufcstats.com/fight-details/963631fe3261f8e1,Rory Singer,http://ufcstats.com/fighter-details/546015aa2ad945fd,U-DEC,Josh Haynes,http://ufcstats.com/fighter-details/6ef58dabef8beb15,W,3,5:00,0,0,0,0,0,1,50,123,57,130,44,117,5,5,1,1,38,100,12,22,0,1
"October 10, 2006",Middleweight,http://ufcstats.com/event-details/577ec7e108b94be3,http://ufcstats.com/fight-details/963631fe3261f8e1,Josh Haynes,http://ufcstats.com/fighter-details/6ef58dabef8beb15,U-DEC,Rory Singer,http://ufcstats.com/fighter-details/546015aa2ad945fd,L,3,5:00,1,1,0,0,1,6,23,101,32,113,15,87,4,9,4,5,12,74,2,7,9,20
"October 10, 2006",Welterweight,http://ufcstats.com/event-details/577ec7e108b94be3,http://ufcstats.com/fight-details/ebfdeab96ca766be,Thiago Alves,http://ufcstats.com/fighter-details/31ee470ef5dc8d7f,U-DEC,John Alessio,http://ufcstats.com/fighter-details/7a15f3694c5cbc02,W,3,5:00,0,0,0,0,0,0,63,142,84,164,27,95,11,13,25,34,41,104,15,23,7,15
"October 10, 2006",Welterweight,http://ufcstats.com/event-details/577ec7e108b94be3,http://ufcstats.com/fight-details/ebfdeab96ca766be,John Alessio,http://ufcstats.com/fighter-details/7a15f3694c5cbc02,U-DEC,Thiago Alves,http://ufcstats.com/fighter-details/31ee470ef5dc8d7f,L,3,5:00,0,2,0,0,2,10,13,82,18,87,12,79,0,2,1,1,10,72,2,9,1,1
"October 10, 2006",Welterweight,http://ufcstats.com/event-details/577ec7e108b94be3,http://ufcstats.com/fight-details/afda8492a55f1c5d,Marcus Davis,http://ufcstats.com/fighter-details/b7d524c77c27389b,SUB,Forrest Petz,http://ufcstats.com/fighter-details/e86bc32f5997a8f7,W,1,4:58,0,0,0,1,0,0,33,50,66,88,17,33,8,9,8,8,5,11,20,24,8,15
"October 10, 2006",Welterweight,http://ufcstats.com/event-details/577ec7e108b94be3,http://ufcstats.com/fight-details/afda8492a55f1c5d,Forrest Petz,http://ufcstats.com/fighter-details/e86bc32f5997a8f7,SUB,Marcus Davis,http://ufcstats.com/fighter-details/b7d524c77c27389b,L,1,4:58,0,0,0,0,0,0,5,18,19,35,2,14,2,3,1,1,1,9,4,9,0,0
"September 23, 2006",Welterweight,http://ufcstats.com/event-details/13e62d766b709aa6,http://ufcstats.com/fight-details/b4a2fc934d4660ff,Matt Hughes,http://ufcstats.com/fighter-details/621a6c59f88a44fe,KO/TKO,BJ Penn,http://ufcstats.com/fighter-details/73c7cfa551289285,W,3,3:53,0,2,0,0,1,9,35,88,77,133,28,78,5,8,2,2,20,58,4,7,11,23
"September 23, 2006",Welterweight,http://ufcstats.com/event-details/13e62d766b709aa6,http://ufcstats.com/fight-details/b4a2fc934d4660ff,BJ Penn,http://ufcstats.com/fighter-details/73c7cfa551289285,KO/TKO,Matt Hughes,http://ufcstats.com/fighter-details/621a6c59f88a44fe,L,3,3:53,0,1,1,2,0,1,17,37,49,70,10,28,7,9,0,0,8,25,7,10,2,2
"September 23, 2006",Middleweight,http://ufcstats.com/event-details/13e62d766b709aa6,http://ufcstats.com/fight-details/07c3ec83596e9798,Mike Swick,http://ufcstats.com/fighter-details/9fe85152f351e737,U-DEC,David Loiseau,http://ufcstats.com/fighter-details/22e47b53e4ceb27c,W,3,5:00,0,4,0,0,3,7,32,93,63,125,12,66,9,13,11,14,17,72,13,18,2,3
"September 23, 2006",Middleweight,http://ufcstats.com/event-details/13e62d766b709aa6,http://ufcstats.com/fight-details/07c3ec83596e9798,David Loiseau,http://ufcstats.com/fighter-details/22e47b53e4ceb27c,U-DEC,Mike Swick,http://ufcstats.com/fighter-details/9fe85152f351e737,L,3,5:00,0,1,0,0,1,1,36,68,44,76,21,47,4,8,11,13,12,40,19,22,5,6
"September 23, 2006",Lightweight,http://ufcstats.com/event-details/13e62d766b709aa6,http://ufcstats.com/fight-details/28a8c644c87ce45e,Melvin Guillard,http://ufcstats.com/fighter-details/ccd1299e0345e0ce,KO/TKO,Gabe Ruediger,http://ufcstats.com/fighter-details/ccba80d4820ef557,W,2,1:01,2,0,0,0,3,3,20,40,25,45,15,34,4,5,1,1,10,21,1,3,9,16
"September 23, 2006",Lightweight,http://ufcstats.com/event-details/13e62d766b709aa6,http://ufcstats.com/fight-details/28a8c644c87ce45e,Gabe Ruediger,http://ufcstats.com/fighter-details/ccba80d4820ef557,KO/TKO,Melvin Guillard,http://ufcstats.com/fighter-details/ccd1299e0345e0ce,L,2,1:01,0,3,0,0,2,12,7,23,26,43,5,20,2,2,0,1,0,13,3,5,4,5
